,longitude,latitude,hashtags,date_taken,url,cluster
30043,4.8335,45.767,"[street, pink, blue, light, red, urban, abstract, black, france, reflection, art, night, digital, eos, rebel, december, mood, ray, lyon, lumière, smoke, kaleidoscope, line, reflect, shade, curve, shape, rhone, fêtedeslumières, rhonealpes, difraction, geosphere, atmoshpere, xti, nc13p, e400d]",9/12/2007_22:37,http://farm3.staticflickr.com/2298/2108810749_529ec6c127_t.jpg,0
45479,4.8334,45.768,"[france, place, lyon, fêtedeslumières, lightfestival, terreaux, 2011, transenocturne]",8/12/2011_22:6,http://farm8.staticflickr.com/7027/6575094499_9e2acf3b14_t.jpg,0
45505,4.8328,45.768,"[light, festival, lyon, illuminations, des, fete, lumiere, morel, lumières, 2010, sibylle, siby, terreaux]",9/12/2009_2:53,http://farm6.staticflickr.com/5127/5246901286_04b73531e1_t.jpg,0
5566,4.8331,45.767,"[france, lyon, rhône, highlights, fêtedeslumières, placedesterreaux, rhônealpes, lumières2012, lyonlumières2012, hélènerichardetjeanmichelquesne, skertzoetc]",9/12/2012_21:52,http://farm9.staticflickr.com/8492/8270806097_21aaf5574c_t.jpg,0
10740,4.8333,45.768,[],8/12/2011_23:4,http://farm8.staticflickr.com/7172/6486039291_661ee5da33_t.jpg,0
36618,4.8335,45.768,"[lyon, illuminations, fêtedeslumières, 8décembre]",7/12/2007_22:58,http://farm3.staticflickr.com/2342/2125853980_87cc090a8f_t.jpg,0
47630,4.8335,45.768,"[lyon, nuit]",8/12/2002_21:11,http://farm4.staticflickr.com/3577/3546349435_529ae06106_t.jpg,0
10638,4.8338,45.767,"[lyon, 2011, lumie?res]",9/12/2011_20:27,http://farm8.staticflickr.com/7020/6557777693_00ba04a7cc_t.jpg,0
10451,4.8335,45.768,"[lyon, fete, lumieres, 2010]",8/12/2010_19:37,http://farm6.staticflickr.com/5256/5394945033_9954890516_t.jpg,0
30516,4.8334,45.768,"[city, blue, light, france, night, lyon, ballon, 2006, bleu, fete, lumiere, nuit, ville]",8/12/2006_22:57,http://farm4.staticflickr.com/3073/2937989879_160c9939ed_t.jpg,0
10433,4.8334,45.768,"[france, lyon]",9/12/2012_0:0,http://farm9.staticflickr.com/8348/8272382447_5ca3f9066c_t.jpg,0
30534,4.8338,45.768,"[lyon, 2008, fetedeslumieres]",7/12/2008_23:16,http://farm4.staticflickr.com/3290/3120263165_6cb71c6764_t.jpg,0
10396,4.8333,45.768,"[lyon, des, fête, 2009, lumières]",8/12/2009_19:43,http://farm3.staticflickr.com/2660/4169111623_6736b8da7a_t.jpg,0
36287,4.8331,45.767,"[lyon, placedesterreaux, vision:text=0511, vision:outdoor=0728, vision:dark=0943, fêtedeslumières2013, leprincedeslumières]",6/12/2013_18:58,http://farm6.staticflickr.com/5474/11254396036_7f37c984ab_t.jpg,0
30559,4.8335,45.768,"[france, night, flickr, december, lyon, nuit, rho?nealpes, fe?tedeslumie?res]",6/12/2008_17:33,http://farm4.staticflickr.com/3235/3087559413_6c981c6fee_t.jpg,0
36283,4.8334,45.768,"[night, lights, lyon, lumières, 2010]",9/12/2010_0:55,http://farm6.staticflickr.com/5282/5246920414_74326dca97_t.jpg,0
47457,4.8333,45.768,"[lyon, des, fête, 2009, lumières]",8/12/2009_19:43,http://farm3.staticflickr.com/2532/4169875642_59a22cff04_t.jpg,0
36154,4.8338,45.767,"[lyon, 2011, lumie?res]",9/12/2011_20:27,http://farm8.staticflickr.com/7028/6557778317_66a3f88877_t.jpg,0
10187,4.8334,45.767,"[light, france, lyon, lumiere, fetedeslumieres]",8/12/2007_22:41,http://farm5.staticflickr.com/4130/5190275554_911df891a4_t.jpg,0
30771,4.8335,45.767,"[lyon, 2008, lumières]",7/12/2008_22:4,http://farm4.staticflickr.com/3259/3096589240_80c0ed4cfe_t.jpg,0
47435,4.8341,45.768,"[street, lyon, escaliers, placedesterreaux, terreaux]",7/12/2009_7:52,http://farm5.staticflickr.com/4095/4757466702_9627b82781_t.jpg,0
30786,4.8335,45.768,"[lyon, nuit]",8/12/2002_21:11,http://farm4.staticflickr.com/3084/3546352469_e952a83e65_t.jpg,0
47823,4.8335,45.768,"[lyon, 2010, fetedeslumieres]",8/12/2010_20:10,http://farm7.staticflickr.com/6001/5965147314_f74342e77a_t.jpg,0
11182,4.8334,45.768,"[light, night, lyon, lumière, nuit]",6/12/2008_23:27,http://farm8.staticflickr.com/7161/6529303437_3aea63e293_t.jpg,0
5416,4.8336,45.768,"[france, lights, lyon, fete, lumieres, placedesterreaux, fetedeslumieres]",9/12/2010_22:29,http://farm6.staticflickr.com/5005/5247254851_e4afeaa149_t.jpg,0
29637,4.8332,45.768,"[france, night, lyon, fête, lumières, 2007, streetlighting, fêtedeslumières]",9/12/2007_0:20,http://farm3.staticflickr.com/2120/2097627454_1c5f071e4b_t.jpg,0
27940,4.8338,45.768,"[france, canon, lyon, rhone, fêtedeslumières, rhonealpes, presquîle, canoneos60d, formatpaysage, efs1585mmf3556isusm, quartierdesterreaux]",9/12/2012_22:8,http://farm9.staticflickr.com/8473/8373137231_e13a34b11f_t.jpg,0
38091,4.8334,45.768,"[france, lyon]",8/12/2012_23:57,http://farm9.staticflickr.com/8202/8273447690_42a5909901_t.jpg,0
48578,4.8333,45.768,"[lyon, lumières, 2007]",9/12/2007_18:33,http://farm3.staticflickr.com/2216/2103624277_05ef1f8a84_t.jpg,0
12804,4.8334,45.768,"[travel, winter, france, europe, december, lyon, hiver, 2008, décembre, fêtedeslumières, placedesterreaux]",6/12/2008_23:35,http://farm4.staticflickr.com/3308/3477318187_414e8384fd_t.jpg,0
37959,4.833,45.768,"[lyon, photos, fête, 2008, lumieres]",7/12/2008_19:42,http://farm4.staticflickr.com/3162/3091821009_1f0ae65361_t.jpg,0
37826,4.8335,45.768,"[lyon, des, fete, lumieres, 2010]",8/12/2010_19:25,http://farm6.staticflickr.com/5180/5394944989_571f8c8f6d_t.jpg,0
48402,4.8331,45.767,"[world, city, nightphotography, light, france, building, green, museum, night, town, europe, cityscape, nightscape, lyon, cityhall, festivaloflights, fêtedeslumières, placedesterreaux, rhonealpes, rhônealpes, muséedesbeauxarts, presquïle]",9/12/2012_19:54,http://farm3.staticflickr.com/2820/8788411348_5a0c405d37_t.jpg,0
54768,4.8335,45.767,"[lyon, 2008, lumières]",7/12/2008_22:24,http://farm4.staticflickr.com/3155/3096591998_5aef6dfbb2_t.jpg,0
4644,4.8331,45.768,"[lyon, hoteldeville, 2008, terreaux, fetedeslumières]",6/12/2008_20:37,http://farm4.staticflickr.com/3065/3103675399_cf22610d38_t.jpg,0
48209,4.8338,45.768,[],6/12/2009_23:44,http://farm3.staticflickr.com/2522/4237972789_0ecf1984e4_t.jpg,0
28565,4.8333,45.768,"[lyon, illumination, 2007, terreaux]",8/12/2007_20:0,http://farm3.staticflickr.com/2058/2103355119_3b1a7f8af9_t.jpg,0
4709,4.8335,45.768,"[france, night, flickr, december, lyon, nuit, rho?nealpes, fe?tedeslumie?res]",6/12/2008_17:23,http://farm4.staticflickr.com/3129/3087559109_36ca8fe941_t.jpg,0
28768,4.8336,45.768,"[france, lyon, fr, rhônealpes, vision:outdoor=0637, vision:sky=0559, vision:dark=0835]",6/12/2013_21:54,http://farm4.staticflickr.com/3682/11295713683_08d792387d_t.jpg,0
10075,4.8331,45.768,"[geotagged, lyon, 2009, fêtedeslumières, placedesterreaux, muséedesbeauxarts, christianbaudet]",6/12/2009_17:15,http://farm3.staticflickr.com/2628/4197802015_b595f2b358_t.jpg,0
37179,4.8335,45.768,"[lyon, illuminations, fêtedeslumières, 8décembre]",7/12/2007_22:57,http://farm3.staticflickr.com/2361/2125852804_1254cd29ab_t.jpg,0
37130,4.8331,45.767,"[world, city, nightphotography, blue, light, moon, france, building, museum, night, town, europe, cityscape, nightscape, lyon, cityhall, ladder, festivaloflights, fêtedeslumières, placedesterreaux, rhonealpes, rhônealpes, muséedesbeauxarts, presquïle]",9/12/2012_19:54,http://farm6.staticflickr.com/5465/8781814011_cbdd6e6858_t.jpg,0
29157,4.8334,45.768,"[light, night, lyon, lumière, nuit]",6/12/2008_23:23,http://farm8.staticflickr.com/7159/6529295433_a5ae0332be_t.jpg,0
11566,4.8336,45.767,"[horse, girl, lyon, lighit, fetedeslumières]",9/12/2011_0:30,http://farm8.staticflickr.com/7028/6485932391_0e502d2558_t.jpg,0
36983,4.8334,45.768,"[france, lyon]",8/12/2012_23:55,http://farm9.staticflickr.com/8358/8273447254_01526278e3_t.jpg,0
36961,4.8334,45.768,"[france, lyon]",8/12/2012_23:55,http://farm9.staticflickr.com/8216/8273447168_14e98e5b33_t.jpg,0
11422,4.8338,45.768,"[lyon, 2008, fetedeslumieres]",7/12/2008_23:20,http://farm4.staticflickr.com/3110/3120262783_bebc05c3b5_t.jpg,0
47926,4.8335,45.768,"[horses, fountain, colors, night, lights, lyon, fêtedeslumières, bartholdi, placedesterreaux, frigno]",9/12/2010_19:16,http://farm6.staticflickr.com/5167/5321444033_375ea544fd_t.jpg,0
11362,4.8331,45.767,"[france, lyon, rhône, highlights, fêtedeslumières, placedesterreaux, rhônealpes, lumières2012, lyonlumières2012, hélènerichardetjeanmichelquesne, skertzoetc]",9/12/2012_21:51,http://farm9.staticflickr.com/8060/8270806387_38a0e91513_t.jpg,0
29463,4.8336,45.768,"[france, lyon, 2012, rhônealpes, fetedeslumières]",6/12/2012_22:8,http://farm9.staticflickr.com/8202/8264553049_0bf57be207_t.jpg,0
11335,4.8335,45.768,"[france, lyon, hdr, 2007, rhônealpes, fetedeslumieres]",6/12/2007_12:48,http://farm4.staticflickr.com/3090/2284822038_ee2fdbb611_t.jpg,0
45405,4.8335,45.768,"[horses, fountain, colors, night, lights, lyon, fêtedeslumières, bartholdi, placedesterreaux, frigno]",9/12/2010_19:10,http://farm6.staticflickr.com/5083/5321443079_4a6033be9d_t.jpg,0
11314,4.8335,45.767,"[lyon, 2007, fetedeslumieres]",7/12/2007_21:30,http://farm3.staticflickr.com/2252/2107856141_cb00b63c3b_t.jpg,0
29598,4.8334,45.768,"[travel, winter, france, europe, december, lyon, hiver, 2008, décembre, fêtedeslumières, placedesterreaux]",6/12/2008_23:34,http://farm4.staticflickr.com/3603/3478117614_fcf9b796b4_t.jpg,0
37147,4.8335,45.767,"[france, saint, marie, lyon, son, des, fête, lumières, bougie, spectacle, vierge, wwwnetsanfr, wwwyomenetsancom]",8/12/2008_20:19,http://farm4.staticflickr.com/3075/3093184863_5bcbb9d936_t.jpg,0
27881,4.8335,45.767,"[lyon, 2008, lumières]",7/12/2008_22:5,http://farm4.staticflickr.com/3234/3095549725_6d30c21ca1_t.jpg,0
10054,4.8341,45.768,"[lyon, 2008, fêtedeslumières]",8/12/2008_22:52,http://farm4.staticflickr.com/3502/3199216420_4a4cf030ed_t.jpg,0
30978,4.8336,45.768,"[france, lights, lyon, fete, lumieres, placedesterreaux, fetedeslumieres]",9/12/2010_22:29,http://farm6.staticflickr.com/5089/5247253521_3713f47c04_t.jpg,0
8322,4.8335,45.767,"[light, lyon, celebration, 2009, lumieres, fêtedeslumières, terreaux, muséedesbeauxarts]",6/12/2009_20:15,http://farm5.staticflickr.com/4120/4805448147_a7096e5bb2_t.jpg,0
34750,4.8337,45.768,"[france, lyon, vision:outdoor=0981, vision:sky=0821]",7/12/2013_16:47,http://farm8.staticflickr.com/7296/11330478405_f58cf1b74c_t.jpg,0
8199,4.8341,45.768,"[lyon, 2008, fêtedeslumières]",8/12/2008_22:52,http://farm4.staticflickr.com/3508/3199216250_2c2feb6583_t.jpg,0
46447,4.8334,45.768,"[2008, fetedeslumieres08, 8décembre, light, festival, lyon, france, fêtedeslumières, hôteldeville, placedesterreaux, fetedeslumieres]",7/12/2008_21:51,http://farm4.staticflickr.com/3086/3108776442_97f6207a4c_t.jpg,0
56358,4.8337,45.767,"[france, lyon, rhône, highlights, fêtedeslumières, placedesterreaux, rhônealpes, lumières2012, lyonlumières2012, hélènerichardetjeanmichelquesne, skertzoetc]",9/12/2012_21:55,http://farm9.staticflickr.com/8215/8272373580_eb3b4a3bef_t.jpg,0
8078,4.8338,45.768,"[lyon, 2008, fetedeslumieres]",7/12/2008_23:17,http://farm4.staticflickr.com/3104/3121090246_0a3903debe_t.jpg,0
46429,4.8331,45.768,"[geotagged, lyon, 2009, fêtedeslumières, placedesterreaux, muséedesbeauxarts, christianbaudet]",6/12/2009_17:13,http://farm3.staticflickr.com/2789/4198551086_f16050e42c_t.jpg,0
33604,4.8336,45.768,"[france, lyon, 2012, rhônealpes, fetedeslumières]",6/12/2012_22:7,http://farm9.staticflickr.com/8206/8264554749_b09b10f04b_t.jpg,0
56428,4.8337,45.767,[],6/12/2012_20:24,http://farm4.staticflickr.com/3712/8877891836_cc6d87fb8a_t.jpg,0
46421,4.8337,45.767,[],8/12/2012_11:33,http://farm9.staticflickr.com/8359/8253979133_b8710529ee_t.jpg,0
56771,4.8336,45.768,"[france, lights, lyon, fete, lumieres, placedesterreaux, fetedeslumieres]",9/12/2010_22:33,http://farm6.staticflickr.com/5208/5247864762_4c51d57a90_t.jpg,0
7989,4.833,45.768,"[france, night, lyon, nuit, fêtedeslumières, rhonealpes]",6/12/2012_22:13,http://farm9.staticflickr.com/8224/8257369357_5d52c836a2_t.jpg,0
34466,4.8336,45.768,"[light, lyon, lumieres, placedesterreaux, terreaux, muséedesbeauxarts, fetedeslumieres]",6/12/2009_19:34,http://farm5.staticflickr.com/4131/5187466389_d487c4d1b0_t.jpg,0
7970,4.8334,45.768,"[travel, winter, france, europe, december, lyon, hiver, main, noël, 2008, handprint, décembre, fêtedeslumières, placedesterreaux]",6/12/2008_23:41,http://farm4.staticflickr.com/3137/3094884525_a766944ec6_t.jpg,0
33873,4.8333,45.768,"[lyon, illumination, 2007, terreaux]",8/12/2007_20:5,http://farm3.staticflickr.com/2306/2103346663_76141422ee_t.jpg,0
34373,4.8337,45.767,"[vision:outdoor=0924, vision:plant=0565, vision:sky=0532, vision:dark=0792, fêtedeslumièreslyon2013]",6/12/2013_22:45,http://farm6.staticflickr.com/5543/11247640475_b16b5a22a6_t.jpg,0
7421,4.8334,45.768,"[france, night, lyon]",6/12/2008_23:20,http://farm4.staticflickr.com/3117/3199285339_d7a0bc39a8_t.jpg,0
7487,4.8335,45.768,"[lyon, nuit]",8/12/2002_21:11,http://farm4.staticflickr.com/3411/3547153836_5df8b84e6a_t.jpg,0
7793,4.8334,45.767,"[lyon, des, lumieres, 2007, fetes, fetesdeslumieres]",8/12/2007_21:29,http://farm3.staticflickr.com/2109/2098665214_7ba91e046f_t.jpg,0
34140,4.8336,45.768,"[light, lyon, lumiere, fetedeslumieres]",8/12/2008_19:49,http://farm5.staticflickr.com/4124/5188512118_264ecb0a3e_t.jpg,0
46224,4.8334,45.768,"[cameraphone, france, celltagged, geotagged, lyon, bluetagged, fêtedeslumières, 8decembre, fetedeslumieres, teamlife, waltergoix, 69001, cell:mcc=208, cell:mnc=1, people:fn=waltergoix, geo:source=gps, address:country=france, fetedeslumieres2007, cell:lac=38144, address:city=lyon, cell:cellid=2758253, address:postalcode=69001, cell:cgi=2081381442758253, address:street=placedesterreaux, geo:lat=45767533, geo:lon=4833425]",8/12/2007_19:4,http://farm3.staticflickr.com/2090/2103025670_f12c87422f_t.jpg,0
34164,4.834,45.768,"[people, france, night, lyon]",6/12/2008_23:30,http://farm4.staticflickr.com/3320/3199286111_8be2f5bb36_t.jpg,0
56733,4.8334,45.768,"[blue, museum, lyon, musée, placedesterreaux, terreaux, muséedesbeauxarts, fetedeslumières, ondiraitque]",7/12/2008_22:49,http://farm4.staticflickr.com/3428/3247747836_9f580124c3_t.jpg,0
56718,4.8334,45.768,"[france, place, lyon, fêtedeslumières, lightfestival, terreaux, 2011, transenocturne]",8/12/2011_22:8,http://farm8.staticflickr.com/7005/6575094725_c4903c840f_t.jpg,0
56686,4.8335,45.768,"[france, lyon, 2007, rhônealpes, fetedeslumieres]",6/12/2007_19:39,http://farm4.staticflickr.com/3085/2284823618_8a29ccbb89_t.jpg,0
34255,4.8334,45.768,"[france, lyon, 2007, rhônealpes, fetedeslumieres]",7/12/2007_21:48,http://farm3.staticflickr.com/2267/2284870300_939fc48d70_t.jpg,0
46185,4.8335,45.767,"[street, pink, blue, light, red, urban, abstract, black, france, reflection, art, night, digital, eos, rebel, december, mood, ray, lyon, lumière, smoke, kaleidoscope, line, reflect, shade, curve, shape, rhone, fêtedeslumières, rhonealpes, difraction, geosphere, atmoshpere, xti, nc13p, e400d]",9/12/2007_22:37,http://farm3.staticflickr.com/2310/2109587324_a42a0b52e0_t.jpg,0
7020,4.8334,45.768,[],8/12/2010_23:34,http://farm6.staticflickr.com/5291/5463405908_63e58e1a1e_t.jpg,0
6954,4.8335,45.768,"[lyon, fete, lumieres, 2010]",8/12/2010_19:37,http://farm5.staticflickr.com/4109/5395542362_723c4564b7_t.jpg,0
46577,4.8333,45.768,[],8/12/2011_20:24,http://farm8.staticflickr.com/7165/6594226937_bdde58c14c_t.jpg,0
6903,4.8335,45.768,"[lyon, nuit]",8/12/2002_21:11,http://farm4.staticflickr.com/3604/3547160344_f8a6608123_t.jpg,0
45675,4.8336,45.768,"[france, lights, lyon, fete, lumieres, placedesterreaux, fetedeslumieres]",9/12/2010_22:34,http://farm6.staticflickr.com/5041/5247263967_99b9e17245_t.jpg,0
35796,4.8332,45.768,"[lyon, festival, lights, tag1, tag2, tag3, taggedout, 123, frenchfrançais, 5aday, calendarshots, want5, i500, womenonly, ybp, 500v20f, topc50, light, orange, afterclass, interestingness14, pfogold, pfomedals, pfospotlight, pregamechallenges, pregamesweepshowcase, pregamewinner, festivaldeslumièresdelyon]",8/12/2002_0:52,http://farm1.staticflickr.com/24/47737156_87ec00637f_t.jpg,0
9644,4.8332,45.768,"[france, night, lyon, fête, lumières, 2007, streetlighting, fêtedeslumières]",9/12/2007_11:40,http://farm3.staticflickr.com/2028/2096848063_40d5cd25fa_t.jpg,0
55762,4.8335,45.767,"[night, 350d, lights, lyon, lumière, tamron, nuit, fêtedeslumières, 1750mm]",6/12/2007_23:50,http://farm3.staticflickr.com/2252/2095267618_b5ff308f6e_t.jpg,0
35624,4.8335,45.768,"[lyon, illuminations, fêtedeslumières, 8décembre]",7/12/2007_22:57,http://farm3.staticflickr.com/2036/2125074547_d72d65a3b5_t.jpg,0
6259,4.8339,45.768,"[cameraphone, france, geotagged, lyon, lumières, lumieres, fêtedeslumières, 8décembre, teamlife, waltergoix, geo:source=cgi, people:fn=waltergoix, address:country=france, geo:dir=305, address:city=lyon, geo:range=500, geo:lat=45767798, geo:lon=4833872, address:street=placedesterreaux3]",6/12/2009_20:34,http://farm3.staticflickr.com/2530/4163229723_0140840a87_t.jpg,0
9442,4.8335,45.768,"[france, lyon, 2007, rhônealpes, fetedeslumieres]",6/12/2007_19:46,http://farm3.staticflickr.com/2336/2284035451_1594c09fb2_t.jpg,0
9426,4.834,45.768,"[light, night, lyon, lumieres, 2007, 8decembre, fetedeslumieres]",8/12/2007_1:8,http://farm3.staticflickr.com/2303/2120961963_3d6a6eecd4_t.jpg,0
35575,4.8336,45.768,"[light, lyon, lumieres, placedesterreaux, terreaux, muséedesbeauxarts, fetedeslumieres]",6/12/2009_19:44,http://farm5.staticflickr.com/4106/5188096096_f380d49c38_t.jpg,0
6293,4.8335,45.768,"[france, lyon, 2007, rhônealpes, fetedeslumieres]",6/12/2007_19:36,http://farm4.staticflickr.com/3201/2284823376_88648850fc_t.jpg,0
31844,4.8336,45.768,"[light, france, lyon, lumiere, fetedeslumieres]",8/12/2007_22:45,http://farm5.staticflickr.com/4153/5190286042_c683769813_t.jpg,0
35504,4.8334,45.768,"[travel, winter, france, europe, december, lyon, hiver, 2008, décembre, fêtedeslumières, placedesterreaux]",6/12/2008_23:33,http://farm4.staticflickr.com/3405/3478067138_8274434953_t.jpg,0
57090,4.8333,45.768,[],8/12/2011_20:24,http://farm8.staticflickr.com/7018/6594226263_691551504e_t.jpg,0
30965,4.8335,45.768,"[light, party, france, lyon, lumière, fête, 2009, fe?tedeslumie?res]",6/12/2009_21:42,http://farm3.staticflickr.com/2684/4164669418_d489011b97_t.jpg,0
45799,4.8335,45.767,"[place, lyon, highlights, lumieres, 2012, fetes, terreaux]",7/12/2012_21:42,http://farm9.staticflickr.com/8497/8261218806_3686f35740_t.jpg,0
9136,4.8336,45.768,"[france, lights, lyon, fete, lumieres, placedesterreaux, fetedeslumieres]",9/12/2010_22:32,http://farm6.staticflickr.com/5082/5247863238_c9261cbabe_t.jpg,0
32232,4.8334,45.768,"[2005, france, night, lyon, lumieres, terreaux, 8decembre, fetedeslumieres05, fetedeslumieres]",8/12/2005_23:15,http://farm1.staticflickr.com/34/71744652_045f604f97_t.jpg,0
32281,4.8333,45.768,"[lyon, des, fête, 2009, lumières]",8/12/2009_19:42,http://farm3.staticflickr.com/2743/4169873498_4cecca1a04_t.jpg,0
6470,4.8336,45.768,"[france, lights, lyon, fete, lumieres, placedesterreaux, fetedeslumieres]",9/12/2010_22:30,http://farm6.staticflickr.com/5006/5247858144_49c9900b33_t.jpg,0
6477,4.833,45.768,"[lyon, rhône, des, fête, lumières, 2013, vision:text=0678, vision:outdoor=056, vision:dark=0913]",7/12/2013_15:7,http://farm8.staticflickr.com/7415/11251985083_db2a36da8d_t.jpg,0
45889,4.8334,45.767,"[lyon, 2008, fêtedeslumières]",7/12/2008_22:23,http://farm4.staticflickr.com/3402/3199213726_f823519610_t.jpg,0
6571,4.8339,45.768,"[cameraphone, france, geotagged, lyon, lumières, lumieres, fêtedeslumières, 8décembre, teamlife, waltergoix, geo:source=cgi, people:fn=waltergoix, address:country=france, address:city=lyon, geo:lat=45767798, geo:lon=4833872, address:street=placedesterreaux3]",6/12/2009_20:3,http://farm3.staticflickr.com/2643/4163904414_9a0a6a7367_t.jpg,0
6622,4.8337,45.767,"[vision:outdoor=0567, vision:dark=0821, fêtedeslumièreslyon2013]",6/12/2013_22:55,http://farm8.staticflickr.com/7324/11247780653_15559dfbb8_t.jpg,0
8799,4.8336,45.767,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, premier, 2009, festivaloflights, lumières, 1er, december8th, fêtedeslumières, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 1erarrondissement, 69001, 8thdecember, lyon1, premierarrondissement, fêtedeslumières2009]",7/12/2009_19:40,http://farm3.staticflickr.com/2516/4177004836_0b48a488b9_t.jpg,0
32956,4.8331,45.767,"[world, city, nightphotography, light, people, france, building, museum, night, town, europe, cityscape, nightscape, lyon, cityhall, festivaloflights, fêtedeslumières, placedesterreaux, rhonealpes, rhônealpes, muséedesbeauxarts, presquïle]",9/12/2012_19:56,http://farm6.staticflickr.com/5461/8781860515_fc897784c0_t.jpg,0
